186.0,212.0
186.0,233.0
187.0,265.0
187.0,227.0
187.0,238.0
187.0,225.0
188.0,255.0
188.0,248.0
188.0,233.0
188.0,246.0
188.0,225.0
189.0,220.0
189.0,263.0
189.0,229.0
189.0,218.0
189.0,226.0
190.0,214.0
190.0,257.0
190.0,268.0
191.0,264.0
191.0,220.0
192.0,237.0
192.0,255.0
192.0,216.0
193.0,219.0
193.0,213.0
193.0,233.0
194.0,248.0
194.0,274.0
194.0,271.0
195.0,229.0
195.0,230.0
195.0,249.0
195.0,259.0
195.0,247.0
195.0,223.0
196.0,232.0
196.0,247.0
197.0,221.0
197.0,243.0
197.0,240.0
197.0,254.0
197.0,268.0
199.0,223.0
199.0,243.0
199.0,236.0
199.0,203.0
199.0,271.0
199.0,220.0
199.0,257.0
200.0,228.0
200.0,261.0
200.0,275.0
200.0,219.0
200.0,208.0
201.0,224.0
201.0,278.0
201.0,234.0
201.0,263.0
202.0,254.0
202.0,272.0
202.0,215.0
202.0,231.0
202.0,255.0
202.0,239.0
203.0,258.0
203.0,228.0
203.0,212.0
204.0,275.0
204.0,279.0
204.0,202.0
204.0,257.0
204.0,247.0
205.0,238.0
205.0,208.0
205.0,222.0
205.0,275.0
206.0,276.0
206.0,252.0
206.0,226.0
206.0,208.0
206.0,266.0
207.0,273.0
207.0,228.0
207.0,233.0
207.0,243.0
207.0,234.0
207.0,232.0
207.0,229.0
208.0,222.0
208.0,259.0
208.0,265.0
208.0,252.0
209.0,245.0
209.0,226.0
210.0,220.0
210.0,251.0
210.0,279.0
210.0,276.0
211.0,250.0
211.0,255.0
211.0,222.0
211.0,203.0
211.0,245.0
212.0,217.0
212.0,209.0
212.0,259.0
213.0,242.0
213.0,270.0
213.0,210.0
213.0,264.0
214.0,222.0
214.0,232.0
214.0,236.0
214.0,217.0
215.0,253.0
215.0,235.0
215.0,226.0
215.0,260.0
216.0,212.0
216.0,232.0
216.0,214.0
216.0,246.0
216.0,239.0
216.0,216.0
216.0,241.0
218.0,244.0
218.0,245.0
218.0,224.0
218.0,218.0
218.0,235.0
218.0,213.0
219.0,205.0
219.0,248.0
219.0,222.0
219.0,244.0
220.0,258.0
220.0,202.0
220.0,224.0
220.0,269.0
221.0,204.0
221.0,255.0
221.0,261.0
222.0,249.0
223.0,256.0
223.0,213.0
223.0,235.0
223.0,227.0
223.0,229.0
224.0,264.0
224.0,241.0
224.0,225.0
224.0,268.0
225.0,239.0
225.0,255.0
225.0,267.0
225.0,244.0
225.0,252.0
225.0,235.0
226.0,213.0
226.0,218.0
227.0,245.0
227.0,221.0
227.0,220.0
228.0,236.0
228.0,214.0
228.0,250.0
228.0,212.0
229.0,234.0
229.0,257.0
229.0,248.0
229.0,230.0
229.0,217.0
230.0,212.0
230.0,219.0
231.0,258.0
231.0,232.0
232.0,233.0
233.0,244.0
233.0,213.0
233.0,266.0
234.0,216.0
234.0,206.0
235.0,211.0
235.0,256.0
235.0,237.0
236.0,223.0
236.0,211.0
236.0,221.0
236.0,227.0
237.0,222.0
237.0,217.0
237.0,218.0
237.0,236.0
239.0,203.0
239.0,238.0
241.0,232.0
243.0,201.0
246.0,257.0
249.0,272.0
252.0,252.0
253.0,251.0
253.0,250.0
254.0,268.0
254.0,235.0
256.0,236.0
258.0,247.0
259.0,255.0
260.0,269.0
260.0,280.0
260.0,270.0
260.0,266.0
261.0,252.0
261.0,260.0
261.0,240.0
261.0,262.0
263.0,242.0
263.0,266.0
264.0,245.0
264.0,282.0
264.0,267.0
264.0,297.0
264.0,233.0
265.0,257.0
265.0,260.0
265.0,254.0
266.0,281.0
266.0,290.0
266.0,257.0
267.0,293.0
267.0,292.0
267.0,279.0
267.0,257.0
267.0,235.0
267.0,243.0
268.0,232.0
268.0,258.0
268.0,252.0
268.0,240.0
269.0,283.0
269.0,252.0
269.0,228.0
269.0,266.0
269.0,291.0
269.0,250.0
271.0,271.0
271.0,285.0
272.0,286.0
272.0,259.0
272.0,263.0
272.0,220.0
272.0,275.0
272.0,289.0
272.0,255.0
273.0,253.0
273.0,244.0
273.0,241.0
273.0,239.0
274.0,290.0
274.0,278.0
275.0,230.0
275.0,244.0
275.0,266.0
275.0,289.0
276.0,244.0
276.0,280.0
276.0,288.0
276.0,230.0
276.0,248.0
277.0,280.0
277.0,271.0
277.0,228.0
277.0,230.0
277.0,260.0
277.0,239.0
277.0,266.0
277.0,264.0
277.0,263.0
277.0,281.0
278.0,234.0
278.0,251.0
279.0,233.0
279.0,239.0
279.0,276.0
279.0,254.0
279.0,266.0
279.0,247.0
280.0,238.0
280.0,271.0
280.0,273.0
280.0,270.0
281.0,255.0
281.0,228.0
281.0,270.0
281.0,242.0
281.0,247.0
281.0,241.0
281.0,261.0
281.0,263.0
282.0,228.0
282.0,255.0
282.0,229.0
282.0,274.0
282.0,248.0
282.0,222.0
282.0,260.0
283.0,232.0
283.0,267.0
283.0,256.0
283.0,218.0
283.0,264.0
284.0,227.0
284.0,258.0
284.0,257.0
284.0,221.0
285.0,256.0
285.0,276.0
285.0,261.0
285.0,240.0
285.0,283.0
287.0,253.0
287.0,272.0
287.0,227.0
287.0,233.0
287.0,254.0
287.0,284.0
288.0,281.0
288.0,233.0
288.0,241.0
288.0,227.0
288.0,276.0
288.0,280.0
288.0,252.0
289.0,225.0
289.0,234.0
289.0,251.0
289.0,229.0
289.0,282.0
289.0,237.0
290.0,272.0
290.0,234.0
290.0,225.0
290.0,242.0
290.0,232.0
290.0,211.0
290.0,226.0
291.0,221.0
291.0,251.0
291.0,255.0
291.0,245.0
292.0,225.0
292.0,269.0
292.0,283.0
292.0,259.0
292.0,239.0
293.0,96.0
293.0,274.0
293.0,266.0
293.0,222.0
293.0,219.0
294.0,261.0
294.0,243.0
295.0,266.0
295.0,240.0
295.0,92.0
295.0,242.0
295.0,275.0
295.0,238.0
295.0,224.0
296.0,279.0
296.0,259.0
296.0,217.0
297.0,265.0
297.0,233.0
297.0,72.0
297.0,59.0
298.0,242.0
298.0,225.0
298.0,87.0
298.0,229.0
298.0,252.0
298.0,266.0
298.0,240.0
298.0,235.0
299.0,248.0
300.0,105.0
300.0,249.0
300.0,96.0
300.0,234.0
300.0,233.0
300.0,262.0
300.0,254.0
300.0,237.0
300.0,253.0
300.0,99.0
300.0,86.0
301.0,263.0
301.0,236.0
301.0,88.0
301.0,258.0
301.0,256.0
301.0,71.0
301.0,93.0
302.0,266.0
302.0,214.0
302.0,97.0
302.0,246.0
302.0,269.0
303.0,248.0
303.0,230.0
303.0,106.0
303.0,241.0
303.0,232.0
304.0,225.0
304.0,78.0
304.0,230.0
304.0,246.0
304.0,263.0
305.0,237.0
305.0,82.0
305.0,64.0
305.0,275.0
305.0,235.0
305.0,257.0
305.0,222.0
305.0,252.0
306.0,86.0
306.0,256.0
306.0,120.0
306.0,81.0
306.0,265.0
306.0,226.0
307.0,265.0
307.0,109.0
307.0,246.0
307.0,261.0
307.0,84.0
307.0,114.0
308.0,243.0
308.0,257.0
308.0,254.0
309.0,86.0
309.0,107.0
309.0,232.0
309.0,87.0
309.0,64.0
310.0,93.0
310.0,269.0
310.0,236.0
310.0,116.0
311.0,108.0
311.0,66.0
311.0,97.0
311.0,243.0
311.0,73.0
312.0,242.0
312.0,255.0
312.0,84.0
312.0,62.0
312.0,71.0
313.0,251.0
313.0,111.0
314.0,217.0
314.0,56.0
314.0,90.0
314.0,72.0
315.0,72.0
315.0,122.0
315.0,247.0
315.0,79.0
315.0,253.0
316.0,64.0
316.0,91.0
316.0,71.0
316.0,241.0
316.0,83.0
316.0,78.0
316.0,55.0
317.0,225.0
317.0,58.0
317.0,96.0
317.0,73.0
317.0,229.0
317.0,243.0
318.0,62.0
318.0,71.0
318.0,57.0
319.0,86.0
319.0,65.0
319.0,228.0
319.0,239.0
319.0,261.0
319.0,79.0
319.0,58.0
320.0,66.0
320.0,113.0
320.0,51.0
320.0,89.0
320.0,90.0
321.0,244.0
321.0,77.0
321.0,69.0
321.0,68.0
321.0,104.0
322.0,82.0
322.0,76.0
322.0,72.0
322.0,235.0
322.0,53.0
323.0,61.0
323.0,71.0
323.0,63.0
323.0,89.0
323.0,91.0
323.0,94.0
324.0,64.0
324.0,54.0
324.0,87.0
325.0,92.0
325.0,119.0
325.0,109.0
326.0,75.0
326.0,71.0
326.0,76.0
326.0,60.0
326.0,97.0
327.0,97.0
327.0,51.0
327.0,54.0
327.0,108.0
327.0,71.0
328.0,54.0
328.0,76.0
328.0,80.0
328.0,49.0
329.0,82.0
330.0,98.0
330.0,43.0
330.0,120.0
330.0,57.0
331.0,55.0
331.0,97.0
331.0,74.0
332.0,108.0
332.0,100.0
332.0,92.0
332.0,55.0
333.0,66.0
333.0,103.0
333.0,89.0
334.0,114.0
334.0,53.0
334.0,59.0
335.0,96.0
335.0,62.0
335.0,81.0
335.0,93.0
335.0,61.0
335.0,53.0
335.0,57.0
336.0,90.0
336.0,42.0
336.0,86.0
336.0,50.0
337.0,71.0
338.0,55.0
338.0,82.0
338.0,61.0
338.0,114.0
339.0,48.0
339.0,101.0
339.0,87.0
339.0,51.0
339.0,71.0
339.0,102.0
339.0,68.0
340.0,113.0
340.0,53.0
341.0,62.0
341.0,52.0
341.0,100.0
341.0,101.0
342.0,76.0
343.0,92.0
343.0,96.0
343.0,97.0
343.0,101.0
343.0,93.0
344.0,85.0
344.0,76.0
344.0,49.0
344.0,63.0
344.0,56.0
344.0,47.0
344.0,99.0
345.0,59.0
345.0,54.0
346.0,83.0
347.0,106.0
347.0,51.0
348.0,67.0
348.0,76.0
349.0,75.0
349.0,53.0
349.0,46.0
350.0,69.0
350.0,52.0
350.0,56.0
352.0,67.0
352.0,35.0
352.0,103.0
353.0,75.0
353.0,42.0
354.0,36.0
355.0,59.0
355.0,60.0
355.0,86.0
356.0,92.0
356.0,31.0
356.0,97.0
356.0,94.0
357.0,55.0
358.0,83.0
358.0,55.0
359.0,35.0
359.0,78.0
360.0,54.0
361.0,56.0
361.0,84.0
362.0,67.0
362.0,76.0
362.0,70.0
363.0,55.0
363.0,71.0
363.0,39.0
364.0,53.0
364.0,56.0
364.0,58.0
365.0,67.0
369.0,79.0
284.76390509936357,217.8798269588824
67.32203065621125,109.90813132921927
211.51318497660736,165.35095642428348
200.815166383353,137.96412823011912
195.95181749183828,155.02615209133123
157.20867779308173,166.27918042681694
315.1052196422905,183.0088644367552
291.5415784496756,38.713566162486835
101.89067284384869,104.81517651650437
338.598926529704,62.09034261655434
346.2850265195745,93.6095926211873
341.72524480960067,190.10632465943726
87.33942402503368,70.80896024114008
296.1967166495647,253.4643342811423
331.7428145772598,67.43974609150864
161.7946265650441,22.086210943318537
203.60620620285505,124.56690232016452
125.38364689053549,250.9346704748404
296.02713935056653,124.83944947656663
335.765807582606,94.79599537009278
170.66981164292932,280.83683438268224
158.50474559010138,248.55696782691845
231.85588919590248,232.15947390715075
198.3061862161327,37.397605530008555
241.4274464793109,175.24499683795142
91.35454758453808,127.75105673432361
302.01234468761487,218.67916593294328
48.37228644031784,120.21939586885
65.12896393768841,190.1181099400972
229.04123021644187,126.27229542710215
121.28995058463157,68.52520240124619
214.8730552320917,154.1522566583083
274.14303634669164,110.62079669171227
106.30431879504482,241.5534912391428
226.02712625603294,143.98729175684906
337.7256537236178,50.996828330890224
256.6256785731614,30.537816035578242
53.29831704010174,205.92351856191496
312.8215946271898,221.26703108587267
195.64809144585513,155.10557108383685
286.33736030235514,95.39162711233884
256.05202531120256,94.5115555918799
79.92762712622121,67.4891930621868
295.2934447668117,220.06000655674504
111.13215679494978,38.06038297785609
103.15632937827436,117.60235194011945
147.0715960599154,271.7890937968901
321.68833470706244,51.35981600784016
167.47098736004597,192.08623240336658
90.68336951542796,262.246690063041
237.40762750245275,103.64239080378903
286.58105780478985,154.6342790674861
181.98258636939238,53.47773868689606
258.3369288729099,126.77178946896528
196.27060529835137,296.9615208995596
278.94180253666525,175.72064320557692
103.8478075702573,196.38799210567893
122.51116683351476,261.8059313432924
131.69483116201582,221.5581906268131
235.12498400088282,279.5851406264167
361.40061423782356,55.81086191635881
339.4956809341992,51.253561048398396
183.1827275784346,170.82765775242567
195.62779395015278,175.82698230408704
329.71936292748927,86.34377618298699
135.49520942758153,162.97625339341673
253.79108932874595,76.48695464335313
144.4056132973139,228.573271654956
353.5728999857925,227.3217761455126
115.44833720249866,282.00170016728885
85.16439229149518,89.82312726116913
132.29394825241397,179.892637265535
325.00541273394475,295.82280498371347
129.49221129654,205.80341148002944
58.4173331105674,91.19336619581823
227.67567449059328,29.85198087857598
296.44146508316993,63.395780466823766
350.4268936206391,25.125596307485594
107.49302648760033,185.87416828003595
67.1698264242562,167.3796720959879
257.7190103784446,102.84237762327213
343.84714968825506,189.77892999101766
244.47307800836884,31.566657548496455
54.587681789958246,53.621288080635736
363.3617449143584,246.21551496032683
68.0061470526185,174.5078975222681
252.51147131238397,44.542886519222606
361.21538638701145,89.67523958230149
228.2737949653396,133.53710153915262
151.357000138027,235.63426823595606
203.4072209400087,110.20110598727652
94.67976695103539,108.030913460409
274.82182143279886,195.07041368761364
277.45533825852806,59.04766297678756
250.35167578516405,60.56703544933239
325.2050617763017,264.06862941596455
111.3177665174886,20.000712889365854
356.7973593995922,146.29374583616374
170.64325989709988,21.448357871899006
92.99167978174299,23.285109836189303
157.85150546361962,256.56680604063183
80.13529415579193,88.97614547537583
333.4203851728026,268.94966364154527
293.1394279777776,252.42670457798718
170.01211810511595,74.49778238227503
358.6654854020898,280.1299007662159
283.8441240715342,118.09855618591565
188.82805152853544,122.98934570296055
73.67351428968072,75.78004847970345
248.37399563399703,286.1802121056762
342.0221854872024,103.12408940295683
119.89449749239328,273.5122735930363
280.4206017513961,124.30928506623749
122.89032236716248,80.60101914292771
116.85237673731203,25.66886431133296
196.53758092617275,280.21864747331034
291.6625018533998,86.02819612666782
216.81660989517363,217.28981797600497
58.08714264819757,293.2400700953545
177.4656008336283,117.27760093317183
191.78466208537225,246.19970842584695
238.1293890511037,107.1602038983408
153.08557751429686,238.57101281074978
292.1182174712021,159.39007320050544
73.87145476346655,197.82784328015674
212.1803176587339,219.35143140302586
317.3886295726082,111.42372301201686
314.263917780804,256.0062395096042
142.40022573150014,231.30715042409923
349.4999903725453,197.25146382230005
304.34824129872385,264.11589558703395
55.93536073688185,167.34937083976396
127.33212982000691,146.78684395248226
353.1306787086696,93.32962156651321
271.64333876911854,287.9720233507757
89.57125858255479,134.7694733424595
75.93538332077571,61.44126118862548
57.883272834975465,208.43455913875573
98.22321629101117,83.44942092619259
290.5637954602824,168.1476344703291
253.0326843633253,295.9958738726998
275.0053237679939,77.72075754706486
218.11928699235273,246.58751644037503
283.45329529917035,39.05943942569888
296.8356964127687,188.8634831597245
65.6975747313222,153.4090717761693
235.61436137982116,61.545061307151784
330.68123467335926,55.62440421513342
195.76806261393534,296.2359422786692
202.29989071972372,149.72968631803596
51.70153256565746,257.1540793188841
164.1360732247457,102.60068357278253
88.70843899165578,65.01323492705828
305.7227836813019,197.7726928748174
98.49576198286775,29.433177476110465
361.60653807678545,35.30878300034003
177.33409161385697,150.2988061931819
249.19924612700703,165.24434539434654
284.7378408842759,172.83134780974106
130.23448694470625,163.325776656899
345.6897325411391,191.35293399156933
222.26340582783962,281.4059797492718
283.6408263178604,36.394696844090454
294.39419038272246,123.48939464089445
328.99602046675534,58.74892685025259
340.2057266425838,79.7676968338652
355.04256990132586,229.13851083170903
158.70621856268707,60.81636447715164
112.18909098100845,213.07049846341488
112.31665585813458,181.86694147968916
57.57612110314582,125.95877131151353
355.41034310485014,166.8014845730295
109.13680514343704,217.82841687806413
266.3129674183931,253.07658595694906
123.44978026907059,148.8712854451797
